Date,Store_ID,Staff_ID,Shift_Type,Hours_Worked,Staff_Role,Daily_Sales_Target,Staff_Attendance
2024-09-08,S004,E0232,Afternoon,9,Stock Clerk,1062.71,Present
2024-09-08,S004,E0266,Morning,7,Cashier,2506.08,Present
2024-09-08,S004,E0091,Night,6,Customer Service,562.75,Present
2024-09-08,S004,E0278,Night,6,Stock Clerk,3271.27,Sick leave
2024-09-08,S004,E0085,Afternoon,6,Stock Clerk,567.29,Present
2024-09-09,S008,E0039,Morning,5,Customer Service,3080.48,Present
2024-09-09,S008,E0144,Morning,4,Cashier,3994.1,Present
2024-09-09,S008,E0019,Morning,4,Stock Clerk,1048.7,Present
2024-09-09,S008,E0300,Afternoon,7,Cashier,1768.88,Absent
2024-09-09,S008,E0210,Night,4,Cashier,2958.41,Present
2024-09-09,S003,E0041,Night,7,Customer Service,725.83,Sick leave
2024-09-09,S003,E0130,Afternoon,8,Cashier,1976.88,Present
2024-09-09,S003,E0236,Night,6,Manager,3787.74,Present
2024-09-09,S003,E0060,Morning,4,Manager,4405.5,Present
2024-09-09,S003,E0254,Morning,9,Manager,576.12,Present
2024-09-09,S005,E0295,Morning,9,Customer Service,3056.81,Sick leave
2024-09-09,S005,E0256,Morning,6,Stock Clerk,1745.28,Present
2024-09-09,S005,E0075,Morning,9,Stock Clerk,3220.86,Present
2024-09-09,S005,E0208,Night,4,Cashier,3301.82,Present
2024-09-09,S005,E0054,Night,6,Manager,4027.98,Present
2024-09-09,S002,E0170,Morning,4,Manager,1477.85,Present
2024-09-09,S002,E0288,Night,4,Customer Service,2417.97,Present
2024-09-09,S002,E0009,Afternoon,9,Manager,4164.01,Sick leave
2024-09-09,S002,E0004,Night,5,Customer Service,1128.21,Present
2024-09-09,S002,E0138,Morning,4,Customer Service,1594.78,Present
2024-09-09,S006,E0117,Afternoon,6,Manager,1420.4,Present
2024-09-09,S006,E0274,Afternoon,6,Cashier,4151.61,Present
2024-09-09,S006,E0138,Night,7,Customer Service,1156.5,Present
2024-09-09,S006,E0204,Night,8,Stock Clerk,1839.83,Present
2024-09-09,S006,E0190,Afternoon,6,Manager,2802.18,Present
2024-09-10,S004,E0133,Afternoon,4,Customer Service,3236.45,Present
2024-09-10,S004,E0023,Afternoon,4,Cashier,2496.34,Present
2024-09-10,S004,E0170,Morning,4,Customer Service,4688.84,Present
2024-09-10,S004,E0240,Morning,9,Manager,3081.19,Present
2024-09-10,S004,E0233,Night,8,Cashier,1812.08,Present
2024-09-10,S005,E0159,Afternoon,7,Cashier,2858.91,Present
2024-09-10,S005,E0062,Afternoon,7,Customer Service,3802.83,Present
2024-09-10,S005,E0267,Afternoon,8,Stock Clerk,2702.41,Present
2024-09-10,S005,E0240,Night,7,Stock Clerk,4381.51,Present
2024-09-10,S005,E0134,Afternoon,9,Customer Service,2136.49,Present
2024-09-10,S001,E0171,Morning,4,Manager,4412.46,Present
2024-09-10,S001,E0271,Night,5,Cashier,1340.49,Present
2024-09-10,S001,E0093,Afternoon,7,Manager,4598.82,Present
2024-09-10,S001,E0192,Night,9,Cashier,751.12,Present
2024-09-10,S001,E0274,Night,6,Cashier,2954.01,Present
2024-09-10,S007,E0245,Night,7,Stock Clerk,4387.64,Absent
2024-09-10,S007,E0143,Night,5,Customer Service,2909.79,Sick leave
2024-09-10,S007,E0037,Morning,6,Customer Service,1778.04,Present
2024-09-10,S007,E0298,Night,5,Stock Clerk,4978.62,Present
2024-09-10,S007,E0147,Afternoon,4,Customer Service,2321.71,Present
2024-09-10,S002,E0246,Night,4,Stock Clerk,1835.12,Present
2024-09-10,S002,E0218,Morning,4,Stock Clerk,3998.44,Present
2024-09-10,S002,E0264,Afternoon,7,Manager,4915.41,Sick leave
2024-09-10,S002,E0153,Afternoon,4,Manager,4308.4,Present
2024-09-10,S002,E0209,Morning,6,Cashier,905.57,Present
2024-09-11,S010,E0058,Night,7,Customer Service,3495.26,Present
2024-09-11,S010,E0257,Morning,6,Stock Clerk,1325.4,Present
2024-09-11,S010,E0001,Night,7,Cashier,2508.87,Present
2024-09-11,S010,E0072,Night,8,Stock Clerk,3873.72,Present
2024-09-11,S010,E0131,Night,4,Cashier,2605.74,Present
2024-09-11,S002,E0047,Morning,8,Stock Clerk,793.61,Present
2024-09-11,S002,E0058,Afternoon,5,Stock Clerk,2013.31,Present
2024-09-11,S002,E0220,Night,4,Cashier,4172.26,Sick leave
2024-09-11,S002,E0005,Night,6,Manager,3847.72,Present
2024-09-11,S002,E0024,Morning,8,Manager,2516.89,Present
2024-09-11,S009,E0054,Morning,9,Cashier,4057.91,Present
2024-09-11,S009,E0199,Night,9,Manager,4555.83,Present
2024-09-11,S009,E0080,Afternoon,7,Manager,821.29,Present
2024-09-11,S009,E0098,Morning,8,Manager,2200.14,Present
2024-09-11,S009,E0064,Afternoon,8,Customer Service,1859.15,Present
2024-09-11,S004,E0237,Night,6,Cashier,2373.98,Present
2024-09-11,S004,E0283,Morning,7,Stock Clerk,2163.12,Present
2024-09-11,S004,E0107,Night,7,Cashier,2654.15,Absent
2024-09-11,S004,E0069,Morning,5,Customer Service,2045.9,Present
2024-09-11,S004,E0007,Morning,6,Customer Service,3017.02,Present
2024-09-11,S001,E0117,Afternoon,7,Manager,4846.32,Present
2024-09-11,S001,E0082,Afternoon,9,Stock Clerk,3582.02,Present
2024-09-11,S001,E0241,Afternoon,8,Cashier,2763.12,Absent
2024-09-11,S001,E0269,Night,9,Manager,4119.03,Present
2024-09-11,S001,E0196,Night,6,Customer Service,3348.33,Present
2024-09-12,S002,E0132,Afternoon,7,Customer Service,2045.95,Present
2024-09-12,S002,E0158,Afternoon,6,Cashier,2060.4,Present
2024-09-12,S002,E0040,Afternoon,9,Cashier,1317.07,Absent
2024-09-12,S002,E0217,Night,8,Manager,4656.1,Present
2024-09-12,S002,E0233,Afternoon,9,Cashier,4505.22,Absent
2024-09-12,S009,E0100,Morning,6,Customer Service,661.48,Present
2024-09-12,S009,E0121,Afternoon,8,Manager,2362.88,Present
2024-09-12,S009,E0106,Night,4,Customer Service,3486.81,Present
2024-09-12,S009,E0206,Night,6,Cashier,4147.73,Present
2024-09-12,S009,E0179,Morning,8,Customer Service,4571.99,Absent
2024-09-12,S008,E0141,Night,6,Stock Clerk,4285.23,Present
2024-09-12,S008,E0111,Night,7,Cashier,3106.88,Present
2024-09-12,S008,E0020,Night,8,Cashier,1828.68,Present
2024-09-12,S008,E0268,Morning,8,Stock Clerk,3450.24,Present
2024-09-12,S008,E0002,Morning,4,Manager,1082.81,Present
2024-09-12,S006,E0072,Night,4,Manager,3611.01,Present
2024-09-12,S006,E0277,Afternoon,8,Manager,3717.48,Present
2024-09-12,S006,E0243,Night,6,Stock Clerk,4103.56,Present
2024-09-12,S006,E0284,Morning,7,Stock Clerk,4851.48,Present
2024-09-12,S006,E0230,Afternoon,9,Cashier,1509.46,Present
2024-09-12,S004,E0284,Morning,7,Manager,4720.74,Present
2024-09-12,S004,E0134,Afternoon,4,Manager,2150.67,Present
2024-09-12,S004,E0098,Night,9,Customer Service,3212.05,Present
2024-09-12,S004,E0209,Afternoon,8,Customer Service,945.32,Present
2024-09-12,S004,E0162,Night,6,Stock Clerk,4765.32,Absent
2024-09-13,S009,E0210,Morning,6,Customer Service,2866.58,Present
2024-09-13,S009,E0060,Morning,8,Stock Clerk,3873.38,Present
2024-09-13,S009,E0143,Night,5,Stock Clerk,3737.08,Absent
2024-09-13,S009,E0270,Morning,8,Customer Service,785.15,Present
2024-09-13,S009,E0200,Afternoon,7,Customer Service,3229.59,Present
2024-09-13,S002,E0297,Night,8,Stock Clerk,2584.5,Present
2024-09-13,S002,E0105,Afternoon,7,Manager,1172.63,Present
2024-09-13,S002,E0091,Night,9,Stock Clerk,1050.1,Absent
2024-09-13,S002,E0100,Morning,9,Customer Service,3056.48,Absent
2024-09-13,S002,E0205,Night,9,Stock Clerk,2974.34,Present
2024-09-13,S008,E0052,Morning,4,Stock Clerk,3910.88,Sick leave
2024-09-13,S008,E0178,Morning,5,Customer Service,1832.6,Present
2024-09-13,S008,E0199,Morning,6,Customer Service,4537.83,Present
2024-09-13,S008,E0237,Morning,8,Cashier,4264.69,Present
2024-09-13,S008,E0195,Night,7,Manager,2176.32,Absent
2024-09-13,S001,E0071,Morning,6,Customer Service,3328.89,Sick leave
2024-09-13,S001,E0229,Morning,6,Stock Clerk,3126.84,Present
2024-09-13,S001,E0158,Night,5,Customer Service,3245.56,Present
2024-09-13,S001,E0132,Night,4,Manager,1366.58,Present
2024-09-13,S001,E0139,Night,6,Cashier,1289.58,Present
2024-09-13,S007,E0064,Morning,5,Cashier,4540.24,Present
2024-09-13,S007,E0291,Afternoon,5,Customer Service,3920.45,Present
2024-09-13,S007,E0073,Night,4,Manager,715.89,Present
2024-09-13,S007,E0080,Afternoon,9,Cashier,555.9,Present
2024-09-13,S007,E0174,Night,7,Manager,706.28,Present
2024-09-14,S004,E0134,Afternoon,5,Customer Service,3004.78,Absent
2024-09-14,S004,E0236,Night,6,Customer Service,3411.58,Present
2024-09-14,S004,E0177,Morning,7,Customer Service,1791.71,Present
2024-09-14,S004,E0085,Night,7,Cashier,1248.45,Present
2024-09-14,S004,E0124,Afternoon,9,Customer Service,4724.11,Present
2024-09-14,S008,E0286,Night,6,Cashier,4986.74,Present
2024-09-14,S008,E0056,Morning,4,Cashier,3742.45,Present
2024-09-14,S008,E0299,Night,4,Cashier,1138.8,Present
2024-09-14,S008,E0287,Morning,8,Stock Clerk,2211.14,Present
2024-09-14,S008,E0191,Afternoon,4,Customer Service,3975.31,Present
2024-09-14,S001,E0178,Night,8,Cashier,1142.13,Present
2024-09-14,S001,E0102,Night,9,Customer Service,2415.99,Present
2024-09-14,S001,E0278,Night,8,Customer Service,4908.75,Present
2024-09-14,S001,E0074,Afternoon,6,Stock Clerk,4976.17,Present
2024-09-14,S001,E0092,Afternoon,9,Stock Clerk,4462.54,Present
2024-09-14,S005,E0126,Morning,8,Customer Service,2148.18,Absent
2024-09-14,S005,E0051,Night,9,Manager,2269.66,Present
2024-09-14,S005,E0042,Afternoon,8,Stock Clerk,3514.68,Present
2024-09-14,S005,E0138,Night,5,Stock Clerk,2431.73,Present
2024-09-14,S005,E0238,Morning,4,Manager,3132.81,Present
2024-09-14,S003,E0025,Morning,4,Customer Service,1864.89,Present
2024-09-14,S003,E0216,Afternoon,7,Customer Service,1957.47,Present
2024-09-14,S003,E0214,Afternoon,7,Manager,4945.63,Present
2024-09-14,S003,E0127,Morning,7,Stock Clerk,850.44,Present
2024-09-14,S003,E0186,Morning,9,Customer Service,4129.83,Absent
2024-09-15,S008,E0051,Afternoon,4,Manager,2241.18,Present
2024-09-15,S008,E0143,Night,8,Cashier,3043.98,Present
2024-09-15,S008,E0158,Night,6,Cashier,4322.84,Present
2024-09-15,S008,E0288,Afternoon,4,Cashier,3617.07,Present
2024-09-15,S008,E0114,Morning,6,Stock Clerk,3582.97,Present
2024-09-15,S010,E0291,Morning,6,Cashier,2618.39,Present
2024-09-15,S010,E0111,Morning,9,Stock Clerk,4484.46,Present
2024-09-15,S010,E0070,Morning,9,Customer Service,2799.43,Present
2024-09-15,S010,E0136,Morning,9,Manager,650.28,Present
2024-09-15,S010,E0002,Morning,7,Cashier,3776.02,Present
2024-09-15,S009,E0116,Night,8,Stock Clerk,2642.43,Present
2024-09-15,S009,E0032,Night,6,Manager,526.77,Present
2024-09-15,S009,E0058,Morning,9,Cashier,3226.23,Sick leave
2024-09-15,S009,E0055,Morning,9,Customer Service,1497.82,Present
2024-09-15,S009,E0065,Afternoon,4,Customer Service,1036.27,Present
2024-09-15,S001,E0037,Night,7,Cashier,4109.54,Present
2024-09-15,S001,E0281,Morning,5,Stock Clerk,1136.35,Present
2024-09-15,S001,E0161,Night,9,Manager,4373.48,Present
2024-09-15,S001,E0005,Morning,4,Stock Clerk,4408.49,Present
2024-09-15,S001,E0119,Afternoon,7,Cashier,3697.24,Sick leave
2024-09-15,S006,E0157,Afternoon,8,Cashier,4076.93,Present
2024-09-15,S006,E0280,Night,5,Cashier,1915.43,Present
2024-09-15,S006,E0034,Afternoon,5,Manager,2396.26,Present
2024-09-15,S006,E0143,Morning,5,Stock Clerk,3158.05,Present
2024-09-15,S006,E0067,Afternoon,9,Cashier,2433.02,Present
2024-09-16,S010,E0276,Afternoon,9,Customer Service,528.59,Present
2024-09-16,S010,E0062,Afternoon,4,Manager,3758.21,Present
2024-09-16,S010,E0083,Morning,9,Stock Clerk,2130.68,Absent
2024-09-16,S010,E0015,Afternoon,9,Cashier,3099.0,Present
2024-09-16,S010,E0288,Morning,6,Customer Service,2178.53,Present
2024-09-16,S003,E0209,Afternoon,5,Stock Clerk,2668.04,Present
2024-09-16,S003,E0276,Morning,9,Cashier,1216.86,Absent
2024-09-16,S003,E0143,Afternoon,7,Cashier,2002.94,Present
2024-09-16,S003,E0129,Afternoon,9,Stock Clerk,2692.05,Present
2024-09-16,S003,E0293,Afternoon,4,Manager,882.52,Present
2024-09-16,S001,E0042,Afternoon,7,Cashier,2771.76,Present
2024-09-16,S001,E0243,Night,7,Customer Service,4103.29,Present
2024-09-16,S001,E0137,Morning,8,Cashier,3210.53,Present
2024-09-16,S001,E0258,Afternoon,5,Stock Clerk,3053.01,Sick leave
2024-09-16,S001,E0161,Morning,6,Cashier,1977.43,Present
2024-09-16,S005,E0129,Afternoon,5,Customer Service,4068.47,Present
2024-09-16,S005,E0048,Afternoon,4,Cashier,3265.63,Present
2024-09-16,S005,E0131,Afternoon,4,Stock Clerk,4157.66,Present
2024-09-16,S005,E0006,Night,8,Stock Clerk,4234.95,Present
2024-09-16,S005,E0137,Afternoon,8,Stock Clerk,3238.16,Present
2024-09-16,S002,E0056,Night,8,Manager,2006.8,Present
2024-09-16,S002,E0048,Morning,7,Manager,1618.64,Present
2024-09-16,S002,E0149,Afternoon,5,Customer Service,3277.04,Present
2024-09-16,S002,E0039,Night,8,Stock Clerk,4006.87,Present
2024-09-16,S002,E0190,Morning,6,Stock Clerk,3507.45,Absent
2024-09-17,S003,E0189,Morning,9,Cashier,2255.24,Present
2024-09-17,S003,E0207,Night,8,Customer Service,3245.29,Present
2024-09-17,S003,E0190,Morning,6,Stock Clerk,3639.53,Present
2024-09-17,S003,E0049,Night,5,Cashier,3385.16,Present
2024-09-17,S003,E0299,Morning,5,Manager,4431.61,Present
2024-09-17,S002,E0027,Afternoon,6,Customer Service,2050.17,Present
2024-09-17,S002,E0039,Night,9,Manager,1976.06,Absent
2024-09-17,S002,E0005,Morning,5,Stock Clerk,2333.16,Sick leave
2024-09-17,S002,E0040,Morning,5,Manager,4542.81,Present
2024-09-17,S002,E0285,Night,6,Cashier,3505.04,Present
2024-09-17,S010,E0006,Morning,4,Customer Service,4855.56,Absent
2024-09-17,S010,E0085,Afternoon,4,Manager,2251.35,Present
2024-09-17,S010,E0188,Night,8,Manager,3114.1,Present
2024-09-17,S010,E0228,Night,7,Manager,1033.12,Present
2024-09-17,S010,E0212,Night,9,Cashier,1819.9,Present
2024-09-17,S008,E0012,Afternoon,7,Customer Service,666.52,Present
2024-09-17,S008,E0062,Morning,8,Customer Service,1836.98,Present
2024-09-17,S008,E0109,Afternoon,8,Cashier,2801.43,Absent
2024-09-17,S008,E0151,Night,9,Manager,2443.36,Present
2024-09-17,S008,E0143,Morning,7,Cashier,3811.39,Present
2024-09-17,S005,E0190,Night,5,Stock Clerk,1949.54,Present
2024-09-17,S005,E0267,Afternoon,8,Cashier,684.99,Present
2024-09-17,S005,E0275,Morning,5,Stock Clerk,3787.98,Present
2024-09-17,S005,E0041,Afternoon,7,Manager,2044.29,Present
2024-09-17,S005,E0102,Afternoon,5,Stock Clerk,2626.94,Present
2024-09-18,S002,E0113,Morning,6,Stock Clerk,958.53,Present
2024-09-18,S002,E0067,Night,8,Customer Service,4631.97,Present
2024-09-18,S002,E0177,Morning,5,Customer Service,2281.41,Present
2024-09-18,S002,E0089,Night,5,Customer Service,516.29,Present
2024-09-18,S002,E0139,Afternoon,5,Cashier,4090.99,Present
2024-09-18,S007,E0263,Afternoon,9,Stock Clerk,4947.04,Present
2024-09-18,S007,E0149,Afternoon,9,Cashier,4377.66,Present
2024-09-18,S007,E0020,Night,5,Customer Service,827.25,Present
2024-09-18,S007,E0262,Morning,5,Manager,642.88,Present
2024-09-18,S007,E0001,Afternoon,5,Customer Service,838.17,Present
2024-09-18,S005,E0125,Night,6,Cashier,2827.14,Present
2024-09-18,S005,E0011,Afternoon,5,Customer Service,3566.67,Present
2024-09-18,S005,E0088,Morning,5,Cashier,999.06,Present
2024-09-18,S005,E0148,Afternoon,6,Customer Service,1751.46,Present
2024-09-18,S005,E0285,Night,9,Cashier,4113.52,Absent
2024-09-18,S001,E0247,Afternoon,9,Cashier,2197.36,Present
2024-09-18,S001,E0098,Afternoon,9,Stock Clerk,1883.2,Present
2024-09-18,S001,E0240,Afternoon,5,Manager,4339.47,Sick leave
2024-09-18,S001,E0229,Afternoon,9,Stock Clerk,1570.25,Present
2024-09-18,S001,E0027,Afternoon,8,Customer Service,3630.28,Present
2024-09-18,S006,E0162,Night,7,Cashier,4219.99,Present
2024-09-18,S006,E0023,Afternoon,5,Customer Service,3479.27,Present
2024-09-18,S006,E0081,Night,5,Stock Clerk,651.48,Present
2024-09-18,S006,E0015,Afternoon,6,Stock Clerk,1923.83,Sick leave
2024-09-18,S006,E0013,Morning,7,Stock Clerk,2810.63,Present
2024-09-19,S008,E0138,Afternoon,9,Manager,1524.03,Present
2024-09-19,S008,E0094,Afternoon,9,Customer Service,4904.59,Present
2024-09-19,S008,E0102,Morning,8,Stock Clerk,4735.35,Sick leave
2024-09-19,S008,E0285,Afternoon,7,Customer Service,1450.23,Present
2024-09-19,S008,E0273,Afternoon,9,Stock Clerk,4976.84,Present
2024-09-19,S005,E0057,Night,6,Cashier,3563.97,Present
2024-09-19,S005,E0209,Afternoon,6,Customer Service,3478.71,Present
2024-09-19,S005,E0048,Morning,4,Cashier,4837.31,Present
2024-09-19,S005,E0009,Night,4,Stock Clerk,2088.2,Present
2024-09-19,S005,E0195,Afternoon,9,Stock Clerk,3794.2,Present
2024-09-19,S003,E0162,Afternoon,4,Manager,2292.0,Present
2024-09-19,S003,E0273,Afternoon,5,Cashier,2103.92,Present
2024-09-19,S003,E0072,Afternoon,8,Stock Clerk,2081.56,Present
2024-09-19,S003,E0244,Morning,7,Manager,515.89,Present
2024-09-19,S003,E0229,Night,9,Customer Service,1429.86,Absent
2024-09-19,S006,E0120,Afternoon,4,Cashier,1950.61,Present
2024-09-19,S006,E0270,Morning,5,Stock Clerk,2247.87,Present
2024-09-19,S006,E0265,Night,6,Customer Service,3304.79,Present
2024-09-19,S006,E0213,Night,4,Customer Service,2427.68,Present
2024-09-19,S006,E0069,Afternoon,7,Customer Service,3984.27,Present
2024-09-19,S007,E0145,Morning,9,Customer Service,4027.01,Absent
2024-09-19,S007,E0144,Night,9,Manager,3432.26,Present
2024-09-19,S007,E0045,Afternoon,5,Customer Service,3009.68,Present
2024-09-19,S007,E0250,Night,7,Customer Service,637.21,Present
2024-09-19,S007,E0179,Morning,9,Customer Service,2780.84,Sick leave
2024-09-20,S003,E0159,Morning,6,Manager,3539.15,Present
2024-09-20,S003,E0267,Afternoon,7,Stock Clerk,2593.85,Present
2024-09-20,S003,E0095,Afternoon,4,Manager,3113.82,Present
2024-09-20,S003,E0053,Afternoon,6,Stock Clerk,3945.19,Present
2024-09-20,S003,E0005,Night,9,Stock Clerk,1904.33,Present
2024-09-20,S002,E0245,Morning,7,Stock Clerk,1291.92,Present
2024-09-20,S002,E0034,Morning,8,Cashier,4840.02,Present
2024-09-20,S002,E0114,Afternoon,7,Customer Service,2264.2,Present
2024-09-20,S002,E0009,Afternoon,8,Stock Clerk,2407.59,Present
2024-09-20,S002,E0129,Afternoon,4,Manager,4299.73,Present
2024-09-20,S008,E0004,Night,5,Stock Clerk,4043.2,Present
2024-09-20,S008,E0081,Night,4,Cashier,1446.89,Present
2024-09-20,S008,E0058,Night,6,Manager,3178.11,Present
2024-09-20,S008,E0153,Afternoon,8,Cashier,2318.49,Present
2024-09-20,S008,E0119,Night,9,Cashier,4201.64,Present
2024-09-20,S010,E0115,Night,7,Manager,3446.9,Present
2024-09-20,S010,E0107,Night,5,Manager,4603.72,Present
2024-09-20,S010,E0188,Night,6,Customer Service,1620.27,Present
2024-09-20,S010,E0047,Morning,4,Stock Clerk,2264.0,Present
2024-09-20,S010,E0051,Night,4,Stock Clerk,3872.87,Present
2024-09-20,S004,E0084,Morning,7,Stock Clerk,3291.46,Present
2024-09-20,S004,E0076,Night,4,Manager,4824.04,Absent
2024-09-20,S004,E0020,Afternoon,8,Customer Service,1221.64,Present
2024-09-20,S004,E0142,Morning,7,Stock Clerk,1466.52,Present
2024-09-20,S004,E0201,Night,5,Customer Service,827.85,Present
2024-09-21,S008,E0160,Night,8,Cashier,1902.09,Present
2024-09-21,S008,E0090,Afternoon,6,Customer Service,4232.47,Present
2024-09-21,S008,E0181,Night,5,Customer Service,2392.72,Present
2024-09-21,S008,E0182,Night,7,Manager,4425.57,Present
2024-09-21,S008,E0284,Morning,5,Cashier,1116.67,Present
2024-09-21,S002,E0193,Afternoon,9,Customer Service,2476.72,Present
2024-09-21,S002,E0245,Night,4,Cashier,3825.09,Present
2024-09-21,S002,E0282,Morning,6,Cashier,2906.43,Present
2024-09-21,S002,E0065,Afternoon,7,Customer Service,535.86,Absent
2024-09-21,S002,E0059,Afternoon,6,Stock Clerk,3575.81,Present
2024-09-21,S010,E0022,Morning,5,Manager,2168.26,Present
2024-09-21,S010,E0296,Afternoon,4,Manager,4439.74,Present
2024-09-21,S010,E0214,Night,5,Manager,2152.72,Present
2024-09-21,S010,E0248,Morning,4,Stock Clerk,3720.63,Present
2024-09-21,S010,E0224,Morning,9,Manager,4689.63,Present
2024-09-21,S007,E0077,Afternoon,6,Manager,1833.82,Present
2024-09-21,S007,E0012,Afternoon,7,Stock Clerk,2467.94,Absent
2024-09-21,S007,E0126,Night,8,Customer Service,501.47,Present
2024-09-21,S007,E0209,Afternoon,9,Cashier,4898.02,Present
2024-09-21,S007,E0193,Afternoon,5,Cashier,1678.46,Present
2024-09-21,S004,E0200,Afternoon,6,Customer Service,3561.56,Present
2024-09-21,S004,E0196,Night,9,Customer Service,619.46,Present
2024-09-21,S004,E0181,Night,6,Manager,3602.09,Sick leave
2024-09-21,S004,E0208,Afternoon,5,Customer Service,2703.07,Absent
2024-09-21,S004,E0016,Afternoon,4,Manager,771.19,Present
2024-09-22,S009,E0292,Morning,6,Cashier,3802.83,Present
2024-09-22,S009,E0289,Afternoon,8,Manager,3586.39,Absent
2024-09-22,S009,E0195,Night,5,Manager,3369.52,Present
2024-09-22,S009,E0144,Night,4,Cashier,1671.83,Present
2024-09-22,S009,E0258,Morning,5,Customer Service,1520.17,Sick leave
2024-09-22,S002,E0032,Morning,9,Stock Clerk,1053.9,Sick leave
2024-09-22,S002,E0153,Morning,5,Manager,4166.88,Present
2024-09-22,S002,E0064,Morning,7,Cashier,4121.03,Absent
2024-09-22,S002,E0293,Afternoon,4,Manager,1158.09,Absent
2024-09-22,S002,E0215,Morning,5,Stock Clerk,1495.46,Absent
2024-09-22,S008,E0167,Afternoon,4,Customer Service,2238.81,Present
2024-09-22,S008,E0030,Afternoon,7,Customer Service,1201.15,Present
2024-09-22,S008,E0024,Night,4,Cashier,3087.62,Present
2024-09-22,S008,E0041,Night,5,Stock Clerk,3138.0,Present
2024-09-22,S008,E0288,Afternoon,7,Customer Service,4259.54,Present
2024-09-22,S001,E0206,Afternoon,9,Cashier,3813.14,Sick leave
2024-09-22,S001,E0225,Night,8,Stock Clerk,3398.15,Sick leave
2024-09-22,S001,E0276,Night,6,Cashier,4964.13,Sick leave
2024-09-22,S001,E0298,Morning,5,Cashier,4945.22,Present
2024-09-22,S001,E0261,Night,7,Manager,2010.67,Present
2024-09-22,S006,E0055,Morning,5,Manager,4531.06,Present
2024-09-22,S006,E0114,Morning,5,Customer Service,3609.31,Present
2024-09-22,S006,E0273,Night,9,Manager,3243.76,Present
2024-09-22,S006,E0140,Morning,5,Cashier,1034.17,Present
2024-09-22,S006,E0276,Morning,9,Cashier,2692.03,Present
2024-09-23,S010,E0074,Morning,7,Cashier,4918.31,Present
2024-09-23,S010,E0044,Morning,4,Cashier,1691.91,Present
2024-09-23,S010,E0224,Night,5,Manager,561.4,Present
2024-09-23,S010,E0247,Night,7,Customer Service,4684.25,Present
2024-09-23,S010,E0010,Night,9,Customer Service,2434.14,Present
2024-09-23,S003,E0280,Night,6,Cashier,2840.51,Present
2024-09-23,S003,E0264,Night,6,Cashier,2821.19,Present
2024-09-23,S003,E0299,Afternoon,8,Stock Clerk,2240.41,Absent
2024-09-23,S003,E0060,Afternoon,6,Stock Clerk,1760.57,Present
2024-09-23,S003,E0078,Night,5,Customer Service,4535.9,Present
2024-09-23,S008,E0263,Night,6,Stock Clerk,1908.72,Present
2024-09-23,S008,E0218,Night,9,Manager,4068.24,Present
2024-09-23,S008,E0180,Morning,9,Manager,724.62,Present
2024-09-23,S008,E0133,Afternoon,8,Customer Service,1047.09,Present
2024-09-23,S008,E0143,Night,4,Stock Clerk,4133.69,Present
2024-09-23,S007,E0264,Night,7,Manager,994.14,Present
2024-09-23,S007,E0091,Morning,6,Manager,1461.47,Present
2024-09-23,S007,E0134,Morning,7,Cashier,502.83,Present
2024-09-23,S007,E0028,Afternoon,8,Stock Clerk,3672.14,Present
2024-09-23,S007,E0192,Morning,9,Manager,4580.74,Present
2024-09-23,S005,E0015,Afternoon,7,Stock Clerk,3772.18,Present
2024-09-23,S005,E0083,Morning,6,Stock Clerk,2702.91,Absent
2024-09-23,S005,E0141,Night,9,Cashier,1979.13,Present
2024-09-23,S005,E0267,Night,6,Stock Clerk,1419.73,Present
2024-09-23,S005,E0130,Night,5,Manager,1445.75,Absent
2024-09-24,S007,E0115,Morning,9,Manager,1233.49,Present
2024-09-24,S007,E0289,Afternoon,5,Cashier,1933.92,Present
2024-09-24,S007,E0258,Afternoon,5,Customer Service,3409.47,Present
2024-09-24,S007,E0043,Night,9,Manager,2708.22,Present
2024-09-24,S007,E0235,Morning,7,Manager,4553.63,Present
2024-09-24,S003,E0124,Morning,5,Cashier,2913.79,Absent
2024-09-24,S003,E0075,Morning,8,Customer Service,3341.71,Present
2024-09-24,S003,E0263,Morning,4,Stock Clerk,1292.92,Present
2024-09-24,S003,E0006,Afternoon,9,Stock Clerk,4039.44,Present
2024-09-24,S003,E0239,Afternoon,5,Stock Clerk,2112.59,Present
2024-09-24,S006,E0047,Afternoon,5,Stock Clerk,504.01,Present
2024-09-24,S006,E0132,Afternoon,8,Cashier,4561.94,Present
2024-09-24,S006,E0131,Morning,5,Cashier,2076.56,Present
2024-09-24,S006,E0220,Night,5,Customer Service,873.08,Absent
2024-09-24,S006,E0040,Morning,9,Stock Clerk,2751.64,Absent
2024-09-24,S009,E0185,Morning,8,Manager,4481.35,Present
2024-09-24,S009,E0234,Afternoon,8,Cashier,1135.94,Present
2024-09-24,S009,E0273,Afternoon,7,Cashier,3637.25,Sick leave
2024-09-24,S009,E0009,Afternoon,5,Manager,1767.01,Present
2024-09-24,S009,E0145,Afternoon,8,Cashier,1266.91,Present
2024-09-24,S005,E0175,Morning,4,Customer Service,4383.08,Present
2024-09-24,S005,E0130,Afternoon,7,Stock Clerk,4013.55,Present
2024-09-24,S005,E0116,Afternoon,9,Manager,3560.21,Present
2024-09-24,S005,E0133,Night,7,Stock Clerk,2685.45,Sick leave
2024-09-24,S005,E0188,Morning,4,Stock Clerk,623.51,Present
2024-09-25,S010,E0028,Night,6,Stock Clerk,946.3,Present
